Date,AGG_exp_return,EEM_exp_return,IAU_exp_return,IEF_exp_return,IEV_exp_return,ITOT_exp_return,IYR_exp_return,SHY_exp_return,AGG_uncertainty,EEM_uncertainty,IAU_uncertainty,IEF_uncertainty,IEV_uncertainty,ITOT_uncertainty,IYR_uncertainty,SHY_uncertainty,AGG_mae,EEM_mae,IAU_mae,IEF_mae,IEV_mae,ITOT_mae,IYR_mae,SHY_mae
2009-01-14,0.035741046,0.1067124,0.095173545,0.056170266,0.08108743,0.08031625,0.058988046,0.0109625645,0.025767079,0.027069842,0.023968555,0.02489698,0.041356556,0.038624465,0.014835834,0.010050529,0.026415216,0.25513467,0.04903185,0.10785335,0.06958197,0.053508136,0.10703785,0.012537896
2009-01-15,0.033454016,0.10424207,0.09592762,0.05579908,0.07807465,0.07871931,0.057885963,0.0118316095,0.023840863,0.027131967,0.022314433,0.024722237,0.04145006,0.038730927,0.014954798,0.010032471,0.02628081,0.2732919,0.050523076,0.10986914,0.07786097,0.057581007,0.10117612,0.012622677
2009-01-16,0.033875994,0.105060406,0.09630431,0.055372283,0.07838107,0.077959925,0.057713144,0.011361596,0.024438074,0.026413312,0.023524024,0.02402307,0.04044665,0.038213443,0.01415412,0.009972253,0.026571963,0.2875299,0.049082283,0.11070079,0.08603048,0.060807627,0.093485355,0.012657942
2009-01-20,0.03338714,0.10733734,0.096755296,0.058096495,0.08264799,0.082569845,0.0596037,0.011380205,0.026112491,0.027755132,0.02451924,0.025066864,0.04391687,0.03966607,0.015474472,0.010490619,0.026689012,0.31280467,0.046575606,0.11197125,0.102788396,0.0695727,0.09983464,0.012792453
2009-01-21,0.033813465,0.10522574,0.09634717,0.05626702,0.079642005,0.080334924,0.058032956,0.011482851,0.02488922,0.026644152,0.024090836,0.024541859,0.040866625,0.039326455,0.014141365,0.010320107,0.02640527,0.32748544,0.04403115,0.11202572,0.11327138,0.07292288,0.09528211,0.01284514
2009-01-22,0.034481566,0.109143905,0.09493754,0.058443274,0.085501164,0.085061036,0.060476754,0.01046145,0.02711134,0.030329335,0.026159251,0.02770723,0.04701204,0.042721,0.01679821,0.010989717,0.026024578,0.34204224,0.042332556,0.11164464,0.12403417,0.07688846,0.094791435,0.012946519
2009-01-23,0.03502563,0.10755561,0.096238196,0.05624529,0.082305424,0.081916384,0.05948716,0.010673478,0.026351798,0.029120263,0.024251778,0.025900938,0.044417772,0.041819036,0.016027618,0.010376037,0.025590453,0.357138,0.04396457,0.110770375,0.13726501,0.08127715,0.09476586,0.012988195
2009-01-26,0.03541926,0.10516334,0.09523508,0.055375133,0.079283535,0.0791996,0.05849538,0.0113852145,0.024647007,0.025411969,0.023660675,0.023668695,0.04002855,0.037093785,0.0141169345,0.010270736,0.025004707,0.37007326,0.044134483,0.108802915,0.14840575,0.0850803,0.09580788,0.012862077
2009-01-27,0.036272697,0.10657746,0.094553836,0.058133945,0.08291792,0.08129811,0.05891909,0.011321069,0.025467528,0.027747836,0.023420235,0.026500981,0.044248782,0.040403094,0.015405807,0.010088819,0.024687583,0.38452137,0.04315507,0.10876517,0.15943137,0.08869128,0.09688843,0.012908532
2009-01-28,0.03341308,0.10520687,0.096847475,0.055814043,0.079325534,0.0806938,0.057983126,0.011553965,0.023837619,0.027156547,0.022187168,0.0244289,0.04125257,0.040022526,0.014877017,0.010255392,0.024299208,0.38930973,0.04103699,0.108213484,0.16495082,0.08916034,0.09480977,0.01300201
2009-01-29,0.03315704,0.10586551,0.09692305,0.05598815,0.08034992,0.08041094,0.05880126,0.011426863,0.025810549,0.025730744,0.024366863,0.023783565,0.039789133,0.037734393,0.014818808,0.009892568,0.023908984,0.39985424,0.040927965,0.10708385,0.17563456,0.09273372,0.106107034,0.0129628945
2009-01-30,0.03513666,0.10649956,0.096056625,0.056490537,0.081647225,0.0823699,0.05949234,0.0115663465,0.026997462,0.027268374,0.025182419,0.025463207,0.043099318,0.0412902,0.0153967235,0.010931106,0.02376756,0.40926793,0.042717803,0.10606572,0.18506542,0.09794823,0.11937968,0.013020908
2009-02-02,0.033563543,0.10652686,0.09609172,0.056597933,0.080597095,0.08170163,0.058715995,0.011471136,0.025104187,0.026544183,0.024133066,0.024681825,0.04062886,0.039051704,0.014547929,0.010300445,0.023654738,0.42079636,0.04259842,0.106425725,0.1953749,0.10416252,0.1362653,0.013218456
2009-02-03,0.03516387,0.10616462,0.09570711,0.057135634,0.08147798,0.08035609,0.05878506,0.011526441,0.024907919,0.027408674,0.023914587,0.024782805,0.042365503,0.039417643,0.014647422,0.010672672,0.02329031,0.42534935,0.04292799,0.10549565,0.19970237,0.10800295,0.14962038,0.013236608
2009-02-04,0.03541821,0.10688029,0.095294505,0.057714563,0.08291556,0.08332444,0.059822578,0.011287065,0.025926132,0.027049338,0.024908656,0.026324002,0.04370434,0.040340442,0.015415603,0.01033415,0.022976486,0.42569613,0.043997984,0.103645556,0.20340082,0.11045553,0.16091867,0.013050502
2009-02-05,0.035164155,0.10612044,0.095326416,0.05779799,0.0820676,0.08203622,0.05932428,0.011332994,0.025875874,0.026333574,0.02464061,0.025100267,0.040893838,0.038129564,0.014804168,0.010836393,0.02276482,0.4244344,0.045892544,0.10242359,0.20628603,0.1124516,0.17393358,0.012910189
2009-02-06,0.033268478,0.10633256,0.09682169,0.05705845,0.08065805,0.0809444,0.058939386,0.0115609905,0.02463374,0.026945356,0.02339232,0.02407368,0.04152414,0.03910223,0.014604716,0.010425026,0.022467766,0.41896203,0.04640664,0.100017495,0.20791899,0.111990236,0.17840756,0.012655054
2009-02-09,0.033624746,0.10464808,0.09673008,0.055955183,0.07890293,0.07916728,0.05792653,0.011870152,0.026119439,0.026660413,0.024130248,0.025631426,0.04211718,0.037606876,0.014809464,0.00982911,0.022371393,0.4124028,0.046278335,0.097271174,0.20748147,0.11054865,0.1799613,0.012349947
2009-02-10,0.035357643,0.10915057,0.09570621,0.058444787,0.08536522,0.08425193,0.060574017,0.011001826,0.028058622,0.028720016,0.026626684,0.027374763,0.04560342,0.041231643,0.01609768,0.010965297,0.022313716,0.40901712,0.049328305,0.095579,0.20850757,0.11154226,0.18559144,0.012157194
2009-02-11,0.035694435,0.10788077,0.09524389,0.059109077,0.0851207,0.084007874,0.06078569,0.0115518775,0.026909275,0.027710516,0.026406685,0.027298352,0.04421674,0.040451884,0.015377811,0.010971497,0.022205113,0.4049835,0.053758312,0.09509345,0.21074194,0.11273912,0.18917182,0.01200335
2009-02-12,0.034975845,0.10915767,0.09617537,0.0582695,0.085524015,0.085121386,0.06084476,0.010876288,0.02653775,0.0292794,0.025328979,0.02682744,0.045066986,0.04051727,0.015785517,0.011443362,0.022030538,0.40238768,0.05821891,0.09421814,0.2145351,0.114194125,0.19328748,0.011904251
2009-02-13,0.035350714,0.10917178,0.09524989,0.057808194,0.085926846,0.086491086,0.060819574,0.010603361,0.026098553,0.028448675,0.02465522,0.025585337,0.044268146,0.041134823,0.01589957,0.011031031,0.021879328,0.4016821,0.061811138,0.0924443,0.2204836,0.117533274,0.20961541,0.011707514
2009-02-17,0.03536648,0.11013351,0.096430406,0.057632893,0.086717315,0.08817773,0.062339723,0.010884376,0.027126648,0.029069375,0.027272666,0.028055185,0.047103144,0.04485896,0.01694265,0.011412899,0.021798084,0.4124746,0.06670915,0.09318816,0.23751219,0.12796667,0.236169,0.011761846
2009-02-18,0.03480362,0.11221002,0.0965345,0.05791892,0.08902162,0.09097156,0.062216237,0.010423057,0.028636,0.029552674,0.026763732,0.028007554,0.046591178,0.045850255,0.017105568,0.01136012,0.021841975,0.42381915,0.07367986,0.0927098,0.25319666,0.13750923,0.2589228,0.01164719
2009-02-19,0.033771057,0.10988897,0.097410716,0.056953058,0.085368775,0.08791343,0.06100966,0.011052841,0.027359808,0.029219419,0.025739124,0.027525598,0.045791343,0.044044215,0.016275486,0.011257167,0.021882964,0.4354375,0.07862829,0.09146094,0.2688322,0.14812271,0.28697583,0.011559018
2009-02-20,0.035388824,0.1104392,0.09642794,0.05922857,0.08753438,0.08772897,0.06203146,0.01046068,0.02706488,0.028455656,0.027097424,0.027266487,0.04485264,0.041106164,0.016043302,0.011375779,0.02202337,0.44941163,0.084845304,0.09066812,0.28401312,0.1592728,0.30407527,0.011465441
2009-02-23,0.034459617,0.10999541,0.09683411,0.057396796,0.085737005,0.0864961,0.061302852,0.010402539,0.026984043,0.028689113,0.025526525,0.026460545,0.044459518,0.042183578,0.016014222,0.011256144,0.02199861,0.46575144,0.09013887,0.0901073,0.30496544,0.17445904,0.3323832,0.01136932
2009-02-24,0.03294692,0.106197186,0.09720975,0.05659739,0.08074762,0.08134112,0.058984924,0.012020176,0.026236732,0.026738599,0.025299096,0.02437296,0.041834977,0.03921378,0.0151303755,0.01036853,0.02199548,0.47195235,0.09164473,0.08898471,0.31838545,0.18359903,0.3476673,0.011213624
2009-02-25,0.03421531,0.107200205,0.09616447,0.057106636,0.08227914,0.08172095,0.059540723,0.0111493245,0.02548357,0.025897486,0.023995299,0.024296466,0.040265627,0.039122447,0.014516817,0.010316201,0.022063537,0.47711185,0.09188016,0.08693169,0.33369133,0.19231915,0.3633755,0.010953774
2009-02-26,0.034650497,0.10503963,0.096392214,0.05745255,0.08026312,0.08006713,0.05900257,0.0123444935,0.02498408,0.026396452,0.023573745,0.024493895,0.040830437,0.037668746,0.014313857,0.009959414,0.022288103,0.48046196,0.091430604,0.0846318,0.34386182,0.19940296,0.37641102,0.010713962
2009-02-27,0.033789705,0.10780494,0.096810885,0.05740856,0.08344065,0.08365817,0.059715964,0.011462211,0.026028132,0.026951207,0.024688005,0.025492612,0.042936612,0.0392188,0.014872968,0.0105590345,0.022867948,0.48721048,0.08843204,0.08197002,0.35330355,0.20756926,0.38755208,0.010519596
2009-03-02,0.033887498,0.106787354,0.097306736,0.056791827,0.081788376,0.08235225,0.059369154,0.011793295,0.024070842,0.027209857,0.02393145,0.025869742,0.04301092,0.04129185,0.015197143,0.010599685,0.022985682,0.506433,0.08309812,0.08071843,0.37236157,0.22252828,0.41108268,0.010425902
2009-03-03,0.035923418,0.107179716,0.09528682,0.058202233,0.08319733,0.08293735,0.059708092,0.011377817,0.025732761,0.027858527,0.024392905,0.025037201,0.042995702,0.041171182,0.015398654,0.010657968,0.023087285,0.5247271,0.07748078,0.08013291,0.39382386,0.23847955,0.43369833,0.010320121
2009-03-04,0.034518044,0.1061199,0.09644378,0.05586999,0.08032098,0.08147359,0.05862808,0.011509311,0.025461553,0.026628837,0.024622783,0.024281494,0.041728742,0.038303975,0.0145339575,0.0103660105,0.023404596,0.5338045,0.07216585,0.079138026,0.41164848,0.25186756,0.45522934,0.0101771075
2009-03-05,0.03421867,0.10876574,0.097766094,0.056551807,0.08270255,0.084048636,0.05998477,0.011177713,0.026652534,0.028136592,0.025426539,0.024840022,0.042162172,0.03905331,0.015402487,0.010613954,0.023649916,0.5494479,0.06949542,0.07925703,0.4357832,0.27045563,0.48888063,0.010087046
2009-03-06,0.034570683,0.10824485,0.09612118,0.056617677,0.08354797,0.083826944,0.060426667,0.010967657,0.025648307,0.027645292,0.024911296,0.024781868,0.043214303,0.041079897,0.015775995,0.010538275,0.023971416,0.5631084,0.06683716,0.07828306,0.45968667,0.288843,0.52444357,0.009970884
2009-03-09,0.033368368,0.10617239,0.09725727,0.05667955,0.07997864,0.079805724,0.058381133,0.012069504,0.025388923,0.027503612,0.024391154,0.024420377,0.04205048,0.03871726,0.0156137,0.010218684,0.024806695,0.5790611,0.06257339,0.07717785,0.4852298,0.30723122,0.5527628,0.009841453
2009-03-10,0.033730727,0.104271345,0.096913576,0.056110565,0.078213915,0.078653716,0.057776842,0.011954737,0.023778208,0.025349468,0.02347483,0.024335543,0.040007573,0.037147243,0.014350503,0.009808741,0.025182169,0.5805681,0.05888196,0.07599209,0.49807644,0.3171612,0.56281704,0.00969335
2009-03-11,0.035900217,0.10666989,0.094682656,0.05855517,0.083183266,0.0813739,0.059105463,0.011031022,0.024663802,0.026478006,0.024056839,0.026111959,0.042228565,0.03857551,0.0145975975,0.010541642,0.025146049,0.5835636,0.055567242,0.075959995,0.50910217,0.3253032,0.57736814,0.009582327
2009-03-12,0.033694968,0.104658596,0.09593364,0.05651314,0.07893463,0.079029955,0.057804227,0.012099046,0.025290078,0.026113667,0.023848513,0.02450267,0.041092172,0.037312504,0.015246178,0.009658138,0.02529689,0.5844677,0.052188717,0.07606998,0.51690245,0.32980034,0.58473235,0.009493294
2009-03-13,0.03349936,0.10389005,0.09650495,0.055296186,0.07750027,0.076613,0.057349175,0.0120235635,0.024942216,0.025529621,0.02378628,0.02305251,0.03990255,0.036902636,0.014502379,0.009669844,0.025674878,0.58367646,0.049230997,0.07555365,0.523754,0.3329907,0.5940849,0.009401383
2009-03-16,0.035247236,0.10339884,0.09515543,0.055923827,0.07701213,0.07599138,0.05746243,0.011885434,0.024121195,0.025660696,0.022696257,0.02366725,0.039348874,0.036317132,0.014527034,0.010153516,0.025896622,0.5833024,0.04643007,0.07510813,0.52857584,0.336643,0.6151317,0.009334996
2009-03-17,0.03357093,0.10088494,0.09575668,0.054580368,0.07333876,0.07398236,0.05578242,0.012701326,0.022257688,0.02338577,0.021759877,0.021827152,0.03615059,0.034596067,0.013555118,0.009096256,0.026323866,0.5786203,0.043758925,0.07446803,0.5286647,0.33612195,0.6200197,0.009209612
2009-03-18,0.034619175,0.1023347,0.09544154,0.054047354,0.075525165,0.07536214,0.057074126,0.011858511,0.023298861,0.025494987,0.022193218,0.02326975,0.039106082,0.036159966,0.014234806,0.009851171,0.025740055,0.57340646,0.0423765,0.076580286,0.5263167,0.3330199,0.6212572,0.009274325
2009-03-19,0.034406684,0.105068095,0.09615418,0.055470422,0.079337314,0.07945414,0.058670975,0.011680836,0.02440547,0.02624599,0.023239587,0.023662409,0.04036001,0.03742851,0.014530511,0.010297387,0.025279371,0.567161,0.042891555,0.07814266,0.52220106,0.3302015,0.6260613,0.009239231
2009-03-20,0.033485144,0.104493625,0.095876016,0.055810228,0.07839581,0.07738108,0.057463516,0.011874347,0.024136368,0.027404385,0.023599477,0.024558658,0.042841565,0.038832154,0.015199981,0.009805848,0.02520199,0.5606418,0.04390593,0.07935514,0.51732135,0.32904175,0.6375877,0.009223576
2009-03-23,0.03325763,0.10034342,0.096930325,0.052434336,0.0717525,0.07248233,0.05534998,0.012418421,0.02237023,0.023458136,0.021267755,0.022103703,0.03603478,0.03434455,0.01315641,0.008841523,0.02523182,0.5433431,0.043868702,0.07949637,0.50334656,0.31928962,0.62670296,0.009156634
2009-03-24,0.034857806,0.10211968,0.09617455,0.055104323,0.07491422,0.075034484,0.056479655,0.012097019,0.022335883,0.025211837,0.021559548,0.023156218,0.039030824,0.036465622,0.013775761,0.00969178,0.02563987,0.53351104,0.04282,0.079585694,0.49728546,0.31472126,0.633712,0.009089938
2009-03-25,0.032594476,0.09999208,0.09627246,0.05257034,0.0712872,0.07289856,0.05541844,0.012254907,0.021702772,0.022773165,0.020608414,0.0217877,0.035236534,0.03289955,0.013050499,0.008533663,0.026449662,0.5230194,0.042399876,0.07893885,0.48986885,0.30910885,0.63535255,0.008944478
2009-03-26,0.033171747,0.099963255,0.09648326,0.053385552,0.071344554,0.07120942,0.055241358,0.012571093,0.022041047,0.022580441,0.021727795,0.021587983,0.03543333,0.0327797,0.012751605,0.00897476,0.027150847,0.5106558,0.04077484,0.07858936,0.48171422,0.30132753,0.63204324,0.008864177
2009-03-27,0.033905264,0.100647,0.096186526,0.05424604,0.07275052,0.072635725,0.05528177,0.013054766,0.02279298,0.024133516,0.021413783,0.021914287,0.03831093,0.03454645,0.013492948,0.009225507,0.027899336,0.49967805,0.039135333,0.07762482,0.47563532,0.29303566,0.6286712,0.0088107055
2009-03-30,0.033319548,0.10162514,0.09637154,0.053952,0.07426732,0.07487609,0.055977732,0.012273742,0.02210841,0.024766404,0.022531768,0.022025056,0.038333636,0.036685728,0.013848769,0.009398263,0.0280607,0.49701387,0.037197772,0.07714098,0.4745063,0.28885704,0.6326883,0.00877679
2009-03-31,0.03390588,0.100810654,0.09689478,0.052631155,0.072260894,0.07227822,0.055626564,0.011958189,0.022312189,0.022872368,0.020893358,0.022187939,0.036177065,0.033803,0.012853294,0.00883943,0.027835561,0.4948638,0.035378285,0.07674849,0.47048837,0.2862179,0.6311604,0.008748838
2009-04-01,0.03281611,0.100778304,0.09748716,0.05297165,0.07275282,0.072993256,0.055972945,0.012761835,0.02244455,0.02350561,0.021731209,0.022494782,0.036813222,0.034001462,0.013917568,0.008797896,0.02765325,0.49062216,0.034746755,0.076926924,0.46618128,0.28278464,0.63116205,0.008777539
2009-04-02,0.033200193,0.09804046,0.09734184,0.050903264,0.06777124,0.06860675,0.0540129,0.012935802,0.021067565,0.02190367,0.02114404,0.019670645,0.03307024,0.031821005,0.011965011,0.008336567,0.02792923,0.47963527,0.036594965,0.07575057,0.4562772,0.2775033,0.62136984,0.008652925
2009-04-03,0.033414304,0.099806346,0.09796532,0.05205503,0.07049612,0.07144931,0.05518997,0.012813956,0.020961357,0.023190208,0.021279117,0.021696871,0.03585309,0.03391284,0.012971338,0.00872335,0.028371567,0.469485,0.04090904,0.074076615,0.44816738,0.27174133,0.6030473,0.008525844
2009-04-06,0.03391911,0.099195965,0.09628229,0.051932275,0.069764376,0.06843976,0.05440236,0.012374199,0.02170776,0.022287583,0.020860894,0.019366238,0.03305991,0.030841665,0.012439128,0.008402027,0.02826727,0.4620945,0.04712581,0.073205225,0.4425103,0.26859778,0.58997095,0.008433688
2009-04-07,0.03303167,0.10231877,0.0964255,0.05394609,0.07489076,0.07413292,0.056196064,0.011972072,0.022626089,0.02382607,0.022085661,0.02211363,0.03644479,0.03389708,0.013095736,0.009253569,0.028540676,0.45941475,0.051716954,0.07255819,0.4417078,0.26848876,0.58887184,0.008370497
2009-04-08,0.033955608,0.10025345,0.09694778,0.05245005,0.07207907,0.073674306,0.055867538,0.012578577,0.021541717,0.023091275,0.020868123,0.021704767,0.03586928,0.03500352,0.013543521,0.009098412,0.028625797,0.4553738,0.056662805,0.07207311,0.44015908,0.2666637,0.58265907,0.008296328
2009-04-09,0.03314381,0.09829208,0.0969575,0.051129755,0.06787185,0.06856429,0.053768486,0.012821801,0.020710206,0.022184173,0.020165266,0.019609086,0.033639327,0.03193171,0.012627954,0.008400495,0.028691996,0.4503751,0.06146002,0.071597636,0.43913698,0.26290813,0.5666256,0.008215812
2009-04-13,0.03492371,0.10037513,0.09545,0.05279416,0.072626054,0.071660936,0.055404082,0.011960131,0.021404132,0.023376295,0.021138253,0.02113934,0.036928557,0.03430145,0.013069633,0.008973606,0.028041482,0.44406816,0.06271729,0.07213356,0.43645945,0.25922072,0.54922885,0.008211596
2009-04-14,0.033084344,0.09964774,0.0970175,0.051783293,0.07025064,0.07102185,0.055019055,0.012494144,0.02186066,0.022995364,0.021329053,0.020865824,0.034992274,0.033054512,0.013071133,0.009045195,0.027583722,0.43870297,0.06462004,0.07257696,0.43385857,0.25746912,0.54121554,0.008243882
2009-04-15,0.033190627,0.09696444,0.09718542,0.04903016,0.06543327,0.067495935,0.05342517,0.012767015,0.019638952,0.020790895,0.019267904,0.019465309,0.0320633,0.030632427,0.011744524,0.007876363,0.027031815,0.43469277,0.06714057,0.072677895,0.4319083,0.25596383,0.52659214,0.008250848
2009-04-16,0.033404563,0.097403094,0.09588034,0.050839096,0.066940874,0.06674953,0.053208984,0.012393598,0.02030228,0.020845477,0.01950034,0.019528955,0.03254101,0.030397907,0.011397187,0.007955944,0.026779195,0.42807716,0.0708915,0.07237849,0.4287868,0.25198498,0.50587755,0.008151842
2009-04-17,0.03389991,0.09435294,0.09558666,0.049358677,0.06328989,0.063160576,0.05184658,0.012852512,0.019307194,0.019118756,0.018775648,0.018341087,0.030160077,0.027186668,0.010856675,0.007602718,0.026862178,0.42256686,0.07551254,0.07145102,0.4261536,0.24703872,0.4849963,0.0080332775
2009-04-20,0.033726845,0.09994144,0.096738,0.050926622,0.069946036,0.07000336,0.05513051,0.011936775,0.020431437,0.022221554,0.020291848,0.020207161,0.033350643,0.03195391,0.012243904,0.008627584,0.026474247,0.42502344,0.07759431,0.07163314,0.43133765,0.24813059,0.48322853,0.0080015985
2009-04-21,0.032989856,0.10050104,0.09712813,0.051649217,0.071314074,0.07248546,0.055530906,0.0121725425,0.021883802,0.023732629,0.020493284,0.020078622,0.035050012,0.035304617,0.013030199,0.009227891,0.026347965,0.42312473,0.079124585,0.071956255,0.4304137,0.24502338,0.4686164,0.008088044
2009-04-22,0.034134783,0.09887655,0.09533156,0.051203363,0.06955531,0.06944831,0.054388337,0.011981034,0.02082603,0.02282171,0.019918675,0.020082362,0.03481288,0.032369256,0.012743574,0.008848695,0.02581788,0.4209821,0.07833881,0.0725015,0.42903683,0.24207403,0.45901415,0.008182205
2009-04-23,0.03324495,0.096081026,0.09661583,0.04897664,0.06449283,0.06523998,0.052840523,0.012646122,0.019701399,0.02078929,0.018870052,0.019175647,0.032423288,0.029488666,0.011804342,0.008368433,0.025490798,0.414875,0.075785376,0.07201482,0.42315027,0.2380404,0.4434042,0.0081407875
2009-04-24,0.033909906,0.097265825,0.09557105,0.050077643,0.067119256,0.066445924,0.053413894,0.011971649,0.020478649,0.020399602,0.01985332,0.018791148,0.031832516,0.02944559,0.011470508,0.008094557,0.025164776,0.4008491,0.071553,0.07104863,0.41190618,0.23016244,0.4182075,0.008019375
2009-04-27,0.032711476,0.097387485,0.09671256,0.050177414,0.06639759,0.06661003,0.05345725,0.012430372,0.01965866,0.021706264,0.01899874,0.018843992,0.032525294,0.031174975,0.012088473,0.008153883,0.024682736,0.39802396,0.07020955,0.07097821,0.40755793,0.22638391,0.40700674,0.007998953
2009-04-28,0.03366492,0.096095555,0.09595277,0.049989518,0.065564014,0.06521882,0.05296379,0.012700467,0.020247595,0.02045526,0.019303089,0.019514276,0.03189915,0.029211853,0.0113964025,0.008084661,0.024498701,0.38976985,0.070367426,0.06979614,0.39938003,0.21994032,0.3932384,0.0079014385
2009-04-29,0.033045188,0.09515113,0.0954625,0.050003383,0.06464209,0.06494427,0.05235517,0.012696981,0.018919958,0.02020473,0.0181839,0.01828134,0.031099405,0.0292287,0.011130598,0.0077187708,0.024484634,0.37778205,0.07122291,0.06847178,0.3891255,0.21262254,0.37640435,0.007813372
2009-04-30,0.031681366,0.09352449,0.097351365,0.04810618,0.06090098,0.062114816,0.051392432,0.013064635,0.018449098,0.018215535,0.01758952,0.017359814,0.028723152,0.027514502,0.0106523065,0.0073078102,0.024098534,0.3661082,0.07588257,0.067149594,0.3786549,0.20637281,0.3628247,0.007742882
2009-05-01,0.031629063,0.09265817,0.09634798,0.047884397,0.060255785,0.061224483,0.05060319,0.01304538,0.017307065,0.01857701,0.017375294,0.017122079,0.02801055,0.026694665,0.009875629,0.0071773776,0.023865633,0.35604864,0.08123479,0.065885656,0.36941776,0.20067051,0.35247302,0.007648134
2009-05-04,0.03272187,0.09077514,0.09628622,0.046814386,0.057761088,0.05894919,0.050058164,0.013098775,0.016134614,0.016633721,0.015920855,0.015238096,0.025174025,0.024819374,0.009385653,0.006436018,0.023654463,0.3415115,0.08386253,0.06470677,0.35846636,0.19387092,0.33595675,0.007470761
2009-05-05,0.031587012,0.08900287,0.09692855,0.045499034,0.054581437,0.055695098,0.049050745,0.013509239,0.016156051,0.016690096,0.01588926,0.015166608,0.024787482,0.024107462,0.009389869,0.0064484943,0.023478193,0.3293712,0.08711023,0.06322797,0.35035053,0.18850929,0.32309896,0.007290589
2009-05-06,0.034106802,0.09181274,0.0956021,0.047676995,0.059273113,0.05869805,0.05038061,0.012818056,0.016479922,0.017405335,0.016154913,0.015430639,0.026348488,0.025632795,0.009918935,0.006963279,0.023093171,0.32035396,0.08935111,0.062079135,0.34353995,0.18429996,0.31276968,0.007165752
2009-05-07,0.032399017,0.09070229,0.095907286,0.047472138,0.057904243,0.05788852,0.049372554,0.013261549,0.016739998,0.017285978,0.016517125,0.01607772,0.026774134,0.024699068,0.009452161,0.0066115167,0.023221059,0.31475428,0.091844015,0.060183324,0.33934602,0.18193479,0.3098978,0.0070151854
2009-05-08,0.03258126,0.09058603,0.09615077,0.04733647,0.05791346,0.05889211,0.0496987,0.01340032,0.016731633,0.0173557,0.01674389,0.016200963,0.026956016,0.025486078,0.009423332,0.0068037645,0.023190862,0.30672857,0.09458535,0.058298852,0.33012545,0.1778307,0.30166432,0.0068806154
2009-05-11,0.03273909,0.09081173,0.096260466,0.047272343,0.058088716,0.05858593,0.05012919,0.0135113085,0.017112475,0.017766211,0.016463736,0.015905505,0.02688983,0.026090909,0.010180425,0.006783266,0.023280848,0.2995508,0.095949925,0.05739709,0.3241521,0.17510456,0.29621732,0.0068036704
2009-05-12,0.033286642,0.094781965,0.095978774,0.04868492,0.063406594,0.06290596,0.05206156,0.012398376,0.018430857,0.01947902,0.017200219,0.016864106,0.029329944,0.028139697,0.010625307,0.0073524867,0.023045102,0.29385123,0.097635336,0.056578547,0.31857482,0.17330863,0.2945934,0.006740879
2009-05-13,0.03362377,0.09635295,0.09550747,0.04997704,0.06622797,0.06609938,0.053137068,0.012329615,0.019308124,0.020152772,0.019462682,0.018647926,0.031562075,0.028900057,0.011529024,0.007839072,0.022956284,0.29629192,0.10059253,0.055883188,0.31919464,0.17624702,0.30478403,0.0067098523
2009-05-14,0.033304416,0.09229435,0.09584092,0.04796392,0.060290005,0.06087016,0.05084908,0.012846627,0.017189082,0.018228829,0.016654704,0.016364576,0.02791811,0.026657466,0.010504672,0.0070342273,0.022828985,0.29660228,0.10374469,0.05487926,0.31823733,0.1783699,0.30831373,0.0066412585
2009-05-15,0.033123765,0.09238298,0.096454255,0.048647415,0.0606567,0.060700048,0.05115275,0.013163403,0.01751596,0.018458882,0.017461648,0.016704815,0.028348684,0.026531523,0.010416347,0.0074386536,0.022453485,0.29704887,0.10617798,0.054035574,0.31909132,0.181321,0.31796592,0.006611179
2009-05-18,0.03359967,0.09271035,0.09552843,0.047821768,0.06045963,0.061483297,0.050937224,0.012663344,0.017495299,0.018494535,0.01783775,0.017508557,0.028536687,0.026698202,0.010249004,0.007136798,0.02234737,0.28853723,0.109919816,0.052551545,0.31248412,0.17879118,0.31499916,0.006529255
2009-05-19,0.031717118,0.09196294,0.09650656,0.04812709,0.059684303,0.060407087,0.05112619,0.013095671,0.01837214,0.018104123,0.01805092,0.017088857,0.027641732,0.026406486,0.010243415,0.0071936757,0.02233239,0.2790611,0.113067046,0.051113684,0.30358163,0.176405,0.31331357,0.006465048
2009-05-20,0.031687614,0.09174305,0.09625697,0.047495566,0.058993384,0.06010308,0.05046533,0.013018126,0.01760404,0.018107407,0.01741855,0.016211808,0.027447226,0.026818775,0.009987837,0.006957074,0.022094848,0.27252474,0.115767516,0.050152734,0.29743394,0.17638347,0.31469157,0.0064286864
2009-05-21,0.03258086,0.09289283,0.0955912,0.04796984,0.060899444,0.061152022,0.05155931,0.0123907635,0.017640464,0.018913144,0.017642658,0.017249987,0.029244475,0.027896697,0.010942305,0.0075077517,0.022259787,0.2680526,0.11681642,0.047902454,0.29219323,0.1780255,0.3137735,0.006380114
2009-05-22,0.033196542,0.09444446,0.09536462,0.049787395,0.06428603,0.06402232,0.052538153,0.012505165,0.017987609,0.019842003,0.017745523,0.018240094,0.030312184,0.02937316,0.011139526,0.007396239,0.02263968,0.26470393,0.119392544,0.045302916,0.28816795,0.18010846,0.31603172,0.0063372455
2009-05-26,0.032636717,0.0903878,0.095816515,0.04724945,0.057107758,0.057843413,0.04978428,0.013167651,0.016478486,0.017582057,0.016316924,0.016275994,0.027211891,0.024817342,0.009705595,0.0065873265,0.02325615,0.25598213,0.120632514,0.04231355,0.27862048,0.17773214,0.30870968,0.0062424922
